sensor,feature,marg_rpm,marg_temp,marg_kappa,cond_rpm,cond_rpm_lo,cond_rpm_hi,cond_temp,cond_temp_lo,cond_temp_hi
AE,AE_50-200kHz__margin_factor,-0.3130372457611922,0.47561788496611057,-0.5506683737884638,-0.39573946796831216,-0.6240076515392713,-0.21448938387733527,0.4679124155874806,0.3179205818097845,0.6269011877524664
AE,AE_50-200kHz__mobility,0.27039553958113827,-0.8409268492956151,0.7358833125094382,0.6146821751177328,0.3619852325300781,0.7801279652039083,-0.9084536479599401,-0.9384626529777084,-0.879086056782746
AE,AE_50-200kHz__complexity,-0.6651491977931826,0.09415875000340866,-0.5513834005295595,-0.6561937885946504,-0.7349121180483734,-0.6116738196097018,0.1569364241345726,0.03839130720390619,0.2978416599891234
AE,AE_50-200kHz__dominant_frequency,0.40235587134802103,-0.1604409201789652,0.382785863520664,0.4250506897479721,0.3355211480357438,0.46704425956250256,-0.1721052639600046,-0.30355426500492944,-0.01475171344178143
AE,AE_50-200kHz__center_frequency,-0.014986576083651098,-0.8944345911520241,0.5891292569908392,0.06465668645588596,-0.11029880439821854,0.2643384955639946,-0.9413588328764263,-0.9536490648697108,-0.9290019311378253
AE,AE_50-200kHz__spectral_bandwidth,-0.2985866941194527,-0.20064719776498252,-0.08708257513484037,-0.2915764253815515,-0.3691613659288133,-0.2312352838104651,-0.2352002987351895,-0.3004652813246973,-0.15545203686943493
AE,AE_50-200kHz__spectral_skewness,0.12474722628886922,-0.13716951892980025,0.20852069472125784,0.11196949966684659,0.06302181493407227,0.19026193459996288,-0.14014630339074158,-0.1886841822844153,-0.085426093633056
AE,AE_50-200kHz__spectral_kurtosis,0.1825918869578913,-0.128190593630577,0.24621941194315314,0.16560399960423117,0.1299808096839123,0.24870031294038886,-0.12600360901647836,-0.18355084476905187,-0.06997781028107154
AE,AE_50-200kHz__spectral_flatness,-0.05348764089219595,-0.2200983990308271,0.11993458005282541,-0.04885285523027014,-0.11711498357599645,0.009967900017955753,-0.1985504749784835,-0.2592006779039813,-0.16273618500498757
AE,AE_200-600kHz__rms,0.7668717942985136,0.46327741422235647,0.14612500103021095,0.8914546431270867,0.8801152995610929,0.9303291751759286,0.8587174153195681,0.7884520804945284,0.8820462750433558
AE,AE_200-600kHz__skewness,-0.05029043660749161,-0.182927105119992,0.05706133125892132,-0.04340509606459394,-0.09473607418843238,0.06378947291087936,-0.22012624396690794,-0.41495883586723975,-0.05832732121367279
AE,AE_200-600kHz__kurtosis,0.27773885023528827,0.7034254753013305,-0.3181333956169389,0.38422188379712807,0.26876372742176835,0.4562296149277366,0.7934939649616517,0.7611461538165502,0.8206903439309006
AE,AE_200-600kHz__crest_factor,0.23152273393463751,0.6540950767924311,-0.3155172514891157,0.31019278584770044,0.17664056018515434,0.39145415155041485,0.7114972988823685,0.6773423282430612,0.7340895219174622
AE,AE_200-600kHz__shape_factor,0.2991294442698846,0.7075100166758824,-0.3137572604800692,0.45663894350067985,0.27167773616130586,0.5770151367882002,0.8426715136585197,0.7715963372276723,0.8750013466865726
AE,AE_200-600kHz__margin_factor,0.2645840090668538,0.6875025602895244,-0.31996839675466776,0.36014123921058316,0.19618839540813338,0.44806702734369697,0.7693106273667422,0.7300999587291079,0.8087154817437197
AE,AE_200-600kHz__mobility,-0.715510975185218,-0.5211394600153211,-0.07146851151412567,-0.8737051882754183,-0.9029079294367095,-0.8387248264080741,-0.8750885798890886,-0.8957963892327386,-0.8262165243801595
AE,AE_200-600kHz__complexity,0.20492432223940568,0.2031663937569186,0.06583348142472846,0.2059197735502942,-0.1248652184487246,0.7289421863923884,0.3563938071251642,-0.552250874621319,0.717109264738148
AE,AE_200-600kHz__dominant_frequency,-0.278377017526058,-0.5470431706650504,0.22968473984588766,-0.25916056145099975,-0.32290314182043983,-0.1784375822393357,-0.6490765454893882,-0.739139181600442,-0.5884583600530925
AE,AE_200-600kHz__center_frequency,-0.7348377527255254,-0.513695925239522,-0.08570181610950088,-0.8851302701379595,-0.9261137853123855,-0.8679233187225575,-0.8762830554739754,-0.8900770166313483,-0.8296567479786113
AE,AE_200-600kHz__spectral_bandwidth,-0.68768848170998,-0.2576456419029724,-0.20545288725373723,-0.8303755758917093,-0.8639745619376356,-0.5934865214483268,-0.7635888632214373,-0.8215441798108023,0.2637103236910498
AE,AE_200-600kHz__spectral_skewness,0.7261569699014394,0.48100516377746105,0.10257723937633463,0.8460296147400833,0.8300033667839515,0.8602109585073863,0.8294094204242046,0.7714814401519403,0.8664544493411038
AE,AE_200-600kHz__spectral_kurtosis,0.5503691449874956,0.35414568426461307,0.06236228684526305,0.6052154446484033,0.3929334323914791,0.7387457950520547,0.5928845925669542,0.187752964191625,0.666411394866339
AE,AE_200-600kHz__spectral_flatness,-0.22794445182666032,-0.20254150694971543,0.010385771546207965,-0.24690132885071692,-0.34273884692592227,-0.12948800020450704,-0.23240009408350237,-0.2743818059476218,-0.1471329074747867
US,US__rms,0.8380544686421043,0.3173404596324282,0.2862465086643896,0.9227850742655281,0.9128122044093018,0.946286443611048,0.6047416451289532,0.5430679354705227,0.6308336674631877
US,US__skewness,-0.3844512332767544,-0.4109053490856497,0.09456158770229396,-0.43499555355991154,-0.5041291765100673,-0.371227139568581,-0.5913331759714014,-0.6549924419849921,-0.43905007048594225
US,US__kurtosis,-0.8682876626116096,-0.34567813251417273,-0.2757430384925935,-0.9488787052492613,-0.96199891257198,-0.9337208832219234,-0.7593983181754099,-0.796545767056138,-0.7367677880072869
US,US__crest_factor,-0.8315824689071322,-0.36830873320657753,-0.24146961451527482,-0.9275437240457669,-0.9442895309653553,-0.913479476408414,-0.7032943409005236,-0.7329885757975887,-0.6679835428262866
US,US__shape_factor,-0.8985217546495967,-0.2866635634533025,-0.3363734087079224,-0.951875354212921,-0.9638645737300495,-0.9376919519989078,-0.747735971628668,-0.7823028143892798,-0.7204054536902967
US,US__margin_factor,-0.8602242331355318,-0.34409925299235755,-0.27565448463959225,-0.9411873949960929,-0.9585504580687505,-0.9271997060999821,-0.7234014180995412,-0.7677827013204698,-0.6997056134192957
US,US__mobility,0.4916148441682079,-0.31816936516366506,0.5417936558834368,0.5814276588891942,0.4237568951905871,0.669715683536917,-0.5821496215595374,-0.7313313739571716,-0.05046739540290169
US,US__complexity,-0.6933872142375743,0.4608886370443891,-0.8309959498487949,-0.8168380587548334,-0.8538992589837031,-0.7882523566835895,0.8479736807192576,0.6177045186822321,0.8844482803561081
US,US__dominant_frequency,0.02368030646830952,-0.0243086046655041,0.027115505474105225,0.1697193258086845,0.1697193258086845,0.1697193258086845,-0.13089736807976057,-0.13089736807976057,-0.13089736807976057
US,US__center_frequency,0.08251594120994996,0.031436738928690346,0.039005548602461505,0.10180069313238777,0.03029896231943162,0.16159695294782583,0.07494996666757629,-0.04514990479653324,0.10081839632706366
US,US__spectral_bandwidth,0.08612953823898635,0.024977461393339683,0.048733665932285765,0.10654089598458158,0.030304653328072802,0.1669300162579446,0.061934113350025986,-0.06555742744783685,0.09868684904504946
US,US__spectral_skewness,-0.0845479709581397,-0.02569052116920859,-0.046968809985872766,-0.10544927653878512,-0.16558021638443435,-0.028778722359519733,-0.06364553361526297,-0.0995265916940587,0.05953109406354447
US,US__spectral_kurtosis,-0.08536199144978264,-0.025332652643573633,-0.047863553529253124,-0.10607746940270309,-0.16663281396437823,-0.029628577395665368,-0.06214484058636701,-0.09887725580848758,0.06119083756347109
US,US__spectral_flatness,0.08354550603983227,0.026346020011619852,0.04573312730269273,0.10527369689134916,0.02744811768246245,0.1645728414133829,0.061963654551382204,-0.06289451545016048,0.1011987536550219
US,US_0-16kHz__rms,0.8381619537317555,0.3169892045134641,0.2865747939943577,0.9227850742655281,0.9129005948815934,0.9463302684155388,0.6038286691093908,0.5422731669792169,0.6308336674631877
US,US_0-16kHz__skewness,-0.3847437575476361,-0.4103840895145745,0.09405686159029537,-0.4353823395250874,-0.5035999591407312,-0.36957657588229126,-0.5917580254391066,-0.6542260235270015,-0.4381252038566231
US,US_0-16kHz__kurtosis,-0.8683866372706616,-0.3454685462276986,-0.27594783485384394,-0.948838962428004,-0.9618430642283606,-0.9337174572346252,-0.7596424294105869,-0.7964536533510576,-0.7359141374921705
US,US_0-16kHz__crest_factor,-0.8311976018300012,-0.36937855451078444,-0.2404646131312597,-0.9292297454773518,-0.9462782583650113,-0.9138188992359426,-0.7077985836843557,-0.7408059101801273,-0.674227908222117
US,US_0-16kHz__shape_factor,-0.8985473541380121,-0.285189475806798,-0.33735131611056485,-0.9516755034978165,-0.9639442130157243,-0.9376170985679133,-0.7436190043577041,-0.782005693004514,-0.7122908283631062
US,US_0-16kHz__margin_factor,-0.8598662885026678,-0.3449017614659357,-0.2748766388280125,-0.9420633408340138,-0.9582975120682334,-0.9274402045465243,-0.7226875466161398,-0.7716201380483997,-0.7037307979377115
US,US_0-16kHz__mobility,0.5113463051228042,-0.3568291511453917,0.589820991022196,0.6059012551771243,0.4584718174707162,0.6941697456959321,-0.6300255181869929,-0.7748142879911947,-0.1428233635546186
US,US_0-16kHz__complexity,-0.637675223183056,0.19925786739090257,-0.5417785655585264,-0.7002649285397947,-0.7509594056251957,-0.625723561341287,0.3948184189257117,-0.008593466448090573,0.6056454677254035
US,US_0-16kHz__dominant_frequency,0.02368030646830952,-0.0243086046655041,0.027115505474105225,0.1697193258086845,0.1697193258086845,0.1697193258086845,-0.13089736807976057,-0.13089736807976057,-0.13089736807976057
US,US_0-16kHz__center_frequency,0.09615123730856234,0.03464214732989214,0.041702181093378095,0.11342561851156131,0.03136642408662482,0.17362513672048782,0.0008491181128679041,-0.0693004494492322,0.11958845953213754
US,US_0-16kHz__spectral_bandwidth,0.08403912916132515,0.03797934907483418,0.031773082519434934,0.09909243680749508,0.015259704479669081,0.1670040514187182,-0.007827249463577877,-0.0635056183631246,0.1261974174802004
US,US_0-16kHz__spectral_skewness,-0.0841123124253126,-0.03806085333573055,-0.031748048494605836,-0.09904655115636886,-0.16704524183464142,-0.01594582308897528,0.0072768157568765205,-0.1262169417282006,0.0637088101838591
US,US_0-16kHz__spectral_kurtosis,-0.08414350735355078,-0.038012887971882285,-0.031807960400594006,-0.09905671118678386,-0.1670205275850875,-0.01600226652694811,0.007827249463577877,-0.1262169417282006,0.0637088101838591
US,US_0-16kHz__spectral_flatness,0.08435771507710245,0.038827098430983684,0.03125398234327147,0.09933015812371121,0.01612618745843733,0.16679192077671373,-0.006510727053146647,-0.06358035558454418,0.12636825465020204
US,US_16-40kHz__rms,0.6221192492424403,0.6505244565234372,-0.09406351366939933,0.8884460148789888,0.8595726559514238,0.9199172966683115,0.8696458264906819,0.8361933213566758,0.8942180732930345
US,US_16-40kHz__skewness,0.0979295110509796,-0.6496209024094536,0.5630979224391949,0.10827428836457018,0.004691725120691957,0.20578520366018427,-0.7314863567844244,-0.7785546214357884,-0.5836560224469298
US,US_16-40kHz__kurtosis,-0.6874823279192083,-0.20195376297410836,-0.273629678109452,-0.8536555514762088,-0.8909920225085494,-0.6416341982153413,-0.4944448657388804,-0.7020994052082614,-0.037412453048219364
US,US_16-40kHz__crest_factor,-0.650385133420129,-0.4134963264885668,-0.1016161182745631,-0.7862525915550674,-0.8307141268000671,-0.6778951648790843,-0.6510519875544024,-0.7314407821623337,-0.5465893690803149
US,US_16-40kHz__shape_factor,-0.560796592763023,0.3417976185440738,-0.5785078106009771,-0.8175809584462415,-0.8987028346810059,-0.239880983117069,0.28204753707150904,-0.03600946340997949,0.7751497105499751
US,US_16-40kHz__margin_factor,-0.6970060735283926,-0.27594420305661516,-0.22657992763673462,-0.8126489700432048,-0.8646223242380651,-0.6576119018541668,-0.598423070548095,-0.6956166740075166,-0.22593909768972922
US,US_16-40kHz__mobility,-0.6847556383466192,-0.47473482171345865,-0.05575179191351939,-0.9015384788666796,-0.9272809537435395,-0.7313351772492293,-0.8657482483525171,-0.9236001046517367,-0.21333757702024977
US,US_16-40kHz__complexity,-0.14935764949474511,-0.5460803051566598,0.3366038103670359,-0.34920929135645695,-0.6317997706014392,0.050843495072935445,-0.5521026474149715,-0.633817131701496,-0.4622041127742043
US,US_16-40kHz__dominant_frequency,-0.06557586738617124,0.1152117971392878,-0.17405578492297685,-0.137798825807485,-0.19588154641458705,-0.10527080401898078,0.12107630494515327,0.038429394108869586,0.1714043405851667
US,US_16-40kHz__center_frequency,-0.03300028413569552,-0.3138584607879212,0.2017511956567308,-0.019675668293123078,-0.09742895253058959,0.010529782671025362,-0.3271179517289348,-0.3927475277264342,-0.23837931595054535
US,US_16-40kHz__spectral_bandwidth,0.11696745669408937,-0.181798569947081,0.20186047738978008,0.141972937862843,0.042713249332893825,0.1737471885135608,-0.1896421142379572,-0.2518298945168176,-0.11209953424496909
US,US_16-40kHz__spectral_skewness,-0.1119098183279978,0.1964086932557139,-0.20864583023165917,-0.13333763760813572,-0.1808122459391645,-0.02885024468157182,0.20113457947004706,0.13347377239526773,0.27178075039802413
US,US_16-40kHz__spectral_kurtosis,-0.11407484816459595,0.1896906040437783,-0.20551822435222988,-0.13523339376772453,-0.17603837815272178,-0.037151412415179566,0.19833122970667022,0.1239356418265547,0.26272940209417006
US,US_16-40kHz__spectral_flatness,0.11319150342045155,-0.19139110745672036,0.20594320722291792,0.1369251159676789,0.03824432252291889,0.17424847158260276,-0.19588223006297226,-0.26487979049311156,-0.12648664024432343
