feature,coefficient,abs_coefficient
spectral_mean,0.2847634240530078,0.2847634240530078
mobility,0.16689342435486607,0.16689342435486607
crest_factor,0.152578534940283,0.152578534940283
kurtosis,-0.1311841482923867,0.1311841482923867
complexity,-0.040871525561232976,0.040871525561232976
spectral_kurtosis,-0.038426414761993564,0.038426414761993564
normalized_frequency_std,0.026468217995694366,0.026468217995694366
skewness,-0.02072916641164546,0.02072916641164546
dominant_frequency,0.004263437778790491,0.004263437778790491
