,mean_abs_shap
spectral_mean,0.2560766683433168
crest_factor,0.12400274910997247
mobility,0.11656485314852624
kurtosis,0.09662065635436178
complexity,0.02395148487951974
normalized_frequency_std,0.017026297511866448
skewness,0.012686976055545376
spectral_kurtosis,0.003984240518741716
dominant_frequency,0.0023747344848134627
