,skewness,crest_factor,kurtosis,mobility,complexity,dominant_frequency,spectral_mean,spectral_kurtosis,normalized_frequency_std
55,-0.015242532547703216,0.049018114664008024,0.019296102517708157,0.2915736929269697,-0.021315769605778224,-0.006176397580646771,0.23656568734181507,0.05041820608087421,-0.014199058554469197
56,-0.01760416845845589,0.03468814271596413,0.007309031939629712,0.2564937550197776,-0.021428295975469087,0.05183403525327136,0.2093033145515755,0.09653957016219578,0.03662475094326114
57,0.09728559889067323,-0.015617713094538847,0.008112144356596716,0.16848050935602402,0.007934457843056067,0.04238254612117906,0.2625558976980994,0.05974095223182371,-0.02501150926645481
58,-0.0011625508111088062,0.021972145271111247,0.02937599458619689,-0.06377246094451758,0.006807329801344376,0.09186333446312094,0.1436468055116761,0.07219685964414957,0.032337131851758766
59,-0.0030532848933079782,0.025909103073994084,-0.003311479851887978,0.19825365273470705,0.026882051841436466,0.07441843517531223,-0.217532592701315,-0.09634333375328276,0.019010515964620438
60,0.011182339248143965,-0.006673310594448514,-0.001954987827648137,-0.16301637834933536,0.014819997874858977,0.05120943495740716,0.17356761381236813,0.05313249381834172,-0.0004708317006519615
61,-0.001916943731890053,0.025332186516695644,0.026698907666019973,0.152643172704368,0.02305735548868087,0.10117933258286173,0.22113791756164938,0.07669135135487717,0.01006682543091313
62,-0.007141552026114026,0.028361946846026647,0.053297258950121676,0.28157293848799725,-0.01189566661585692,0.07988901483223593,0.2058131735599884,0.05441429960176071,0.011862830642657009
63,0.10732534197087333,0.028007578193784282,0.037347436053668866,0.2665112114151498,-0.005422794313243133,-0.01757130301085071,0.1688530691192101,0.08519475000376132,0.025943921246744005
64,0.025393171993071003,0.03133428230677258,-0.0002624178070665785,0.30363946463060515,-0.001750346540875661,0.06665692660744066,0.12177119741455138,0.10038558271415564,0.028087508113552092
65,0.004051597225863774,0.025466080243163235,0.0273672696317692,0.2992176991605672,-0.0017392003671820998,0.06608361105043044,0.14634579867463973,0.05578296635724935,0.01361922267264233
66,0.14183930112069187,0.014291973425971589,0.04558241759784826,-0.012556768937876541,0.006937121582018778,0.034733190827315824,0.0505793213662495,-0.032590003359992965,-0.004712078799499478
67,-0.004114801075841245,0.015433567031670087,0.017870310552045517,0.2956710037268855,0.0011031982901229392,0.0946922275834434,0.11083926345810345,0.043598724332594936,0.013829298116140252
68,0.005050090425354381,-0.002896239425142303,0.026704164317457462,0.21536294267960518,-0.017249050548873265,-0.009596031610526403,0.06578017844768462,0.014454037235837025,0.005925192791984702
69,-0.018732128212865,0.010993234309229919,0.0023692214195692772,0.26173814836964593,-0.004691546660868767,0.06558414148009394,-0.04471176991025644,-0.0187558711690078,-0.012081650000613522
70,0.08199438906990227,0.021076577601304557,0.028487697291754425,0.3020634762977641,0.009976332793876174,0.07233484423127937,0.1411590506980551,0.05519794295124338,0.009368023101116788
71,0.0012198614601846463,0.012188072144122937,0.02377290964949245,0.22094648686558616,0.014856030106117964,0.05824963545040844,-0.0362317351701852,-0.03725977112220566,-0.012256868973214374
72,0.00985424870590319,-0.005023392122891328,0.02427017691308542,0.3030546697233361,0.018546123013571447,0.04809966172104889,-0.027684708727739562,-0.029003410685511637,0.0034748163244046207
73,-0.005970012836491755,-0.008741785761073574,0.01524461199377981,0.35661243799201003,0.03925030030220454,-0.03558051774023122,-0.029150535220806496,0.020182691551856723,0.014449742768910444
74,-0.0017210699703189432,-0.013092047242620839,0.016187059492830388,0.3382696137960548,0.006066743920358283,-0.031516870383338697,-0.04039342167831751,0.002755520727480643,0.017645855982642598
75,0.027176324282044084,0.0005174617500885509,0.01895117077071841,0.28889017512979265,0.02182669757714489,0.030930832819637804,-0.11863034680566295,-0.013575229993902312,0.023623037477893457
76,0.031725296398239365,0.017462852854623657,0.020449524825562983,0.3054399063413998,0.014234888050122413,0.05924740207949013,0.1402685695878549,0.016783983219685022,0.0030886381135222193
77,0.029922023814670882,0.005180449421834697,-0.004106864583451531,0.376715634272519,0.015065562529230473,-0.011647571340820664,-0.0011419761003003109,0.009545774125740194,0.0079573023397873
78,-0.004221069645904445,0.015012345851829527,0.01927590809043343,0.3351719796522761,0.017248472319858488,0.08937144303180578,0.003984770431111678,-0.006871724785214344,0.014949124366342404
79,-0.00015887819791341284,0.025002150234133484,0.0075376276918339,0.3542042174603254,0.001138390158977159,0.10124596763221308,0.054478286992966245,0.07230602740736802,0.030077207219658446
80,-0.0004942306894377533,0.009803751070272723,0.02700700519971894,0.06396465822717308,0.01893648146908822,0.12995318053410423,-0.14102865083384666,-0.1030933204874368,-0.0762950472404272
81,0.06486283509977495,-0.016623859023577,0.014606258941075034,0.27155975405472205,0.0035583001540547264,0.024606704022448352,-0.057802226724501936,0.050219912953816545,0.015463708482806033
82,0.0012383477665968462,-0.003027871066138518,0.022487790092392046,0.3152109451382511,0.0014631932412062076,0.05291617518637351,-0.00951096399649472,-0.030920172149831473,0.0101175206848068
83,0.037125977313203606,0.008086130043986848,0.01445444173678393,0.21692127184959756,0.02015325877818032,-0.019008805748964287,-0.2642877995841757,-0.09415337024458414,0.009474560137705298
84,0.006901022559993486,0.006074020430307714,0.02878246918464403,0.19460578488274952,0.020201427696124322,-0.025727088372284518,-0.30260465108840445,-0.08806992971996766,0.0057140760717231745
85,0.012933380347104213,0.006297306449695364,0.00568993013775967,0.2864086011830289,0.007442620355523454,0.07121432294939256,-0.14850223016074232,-0.04189172495604483,0.015156946027044121
86,-0.0051019346041547035,0.006296519664873726,0.0042788130671898945,0.19534842594964608,0.02133720248485334,-0.008541628240612652,-0.33347734421246594,-0.08955456462458365,0.0034868749813025506
87,-0.015298176233310508,0.01891705515349097,0.01589639152943624,-0.004038993584196054,0.013140940603261774,0.02828783155048643,-0.23900080899707446,-0.07974839809960048,0.009053442343354248
88,-0.002383766232852053,0.006329160821890474,0.020970469237526598,0.14097902806100435,0.03883019001468344,0.07551040152550824,-0.3111989969516301,-0.10225118329467113,-0.029424753805809764
