,spectral_mean,kurtosis,dominant_frequency,crest_factor,skewness,spectral_mean^2,spectral_mean kurtosis,spectral_mean dominant_frequency,spectral_mean crest_factor,spectral_mean skewness,kurtosis^2,kurtosis dominant_frequency,kurtosis crest_factor,kurtosis skewness,dominant_frequency^2,dominant_frequency crest_factor,dominant_frequency skewness,crest_factor^2,crest_factor skewness,skewness^2
966,-0.2333070722105733,-0.0011579529547922664,0.007518202567513122,0.15778544238932807,0.07218040112250322,0.01609547934985294,-0.15557185051944628,0.0022166841763498184,0.12306882797522797,-0.044834531724532,0.012101452413251486,-9.887213684792244e-05,-0.03861045226085405,-8.032544431258164e-05,-0.016988657875402012,0.0014312825411597735,-0.00022852173671403998,0.0033404165568101567,-0.002621791472849279,-0.0014424330260143906
967,-0.11360110641195524,-0.15808307386384196,0.008950241151801335,0.33198559684455947,0.2915853509980367,0.028483896495998074,-0.1363198350375013,0.0017457116784496437,0.14218314851285566,-0.06773700591447691,0.009716945768377358,0.0006121004283976632,-0.02519719648340368,-0.0022913736690161703,-0.016279289502378485,-0.0019027276467836866,-0.0015306357125873605,0.0017376006590155682,-0.015705345185624137,0.01687038187471463
968,-0.3242497968199786,-0.09610597369029338,0.008950241151801335,0.37301637972132645,0.028738285220570557,-0.00013262417062828404,-0.08313617287687175,0.002776659296627248,-0.08002759831784917,-0.030541054376280644,0.011031770212907476,0.00033952283479595706,-0.028727510981584162,-0.00011307066204169752,-0.016279289502378485,-0.0026017041892224153,-2.6290093653199562e-05,0.0012124495941391272,-0.0022994352470613196,-0.0024297262113655823
969,-0.34148584109448865,-0.11048767795511796,0.008950241151801335,0.2537391435735537,-0.018812121687279734,-0.003871727880832203,-0.06755861409760791,0.0028610151915401984,-0.003582774397399661,0.0015846839324145216,0.010770062903347854,0.0004027741054978794,-0.031276744595893566,0.00016096839236774625,-0.016279289502378485,-0.0005697665982527351,0.00024585388519921225,0.002583056015340233,9.124469599754658e-05,-0.0025105579023189145
970,-0.3394692295434622,-0.25514068158813213,0.007518202567513122,0.25146545286481414,-0.19460639968541107,-0.00342333329483837,0.03408500593690339,0.0026768431856568054,-0.0003655039838264891,0.1233686320223529,0.006679321255064202,0.0008904174629181808,-0.022814082006387366,0.002379943749247724,-0.016988657875402012,1.789881592045416e-05,0.001123766248613566,0.0026045628552276044,0.007141546765284618,0.006263508181941517
971,-0.05502698836990126,0.1302610919874258,0.011814318320377762,0.12275129832071677,-0.0091530643245811,0.030830083638588815,-0.180388037649068,0.0014892611665442983,0.20967210419572543,-0.011811027741461236,0.011695999259879694,-0.0007466173966133123,-0.04312586376070906,3.5717993469965117e-07,-0.014602438086973098,0.0010652880136042021,0.0002042352911997696,0.0035402265847325563,-0.0004943979583266199,-0.0025787130555161505
972,-0.40398772155391355,-0.685159192683808,0.008950241151801335,0.9173391301424527,-0.16666793794897303,-0.019203900510392235,0.44460720624225486,0.003166909164422031,-0.6747902709122372,0.12812095300629966,-0.02114828897551804,0.002930200818873666,0.10368819822819357,0.004968865786823797,-0.016279289502378485,-0.011874469839412637,0.0010920731449398748,-0.011080608231992632,0.021951908602966072,0.003914504230871725
973,-0.34581401252016475,0.058699036082614314,0.007518202567513122,0.10780084937059674,-0.03527925143310363,-0.004843870205216752,-0.1882055173234534,0.0027043445959726528,0.10981100686176201,0.013427173870829055,0.012188345751496974,-0.00033202144210444853,-0.04077450151709591,1.104799126605267e-05,-0.016988657875402012,0.0021854179210215492,0.0003161693672624775,0.003613001132720448,-2.564189350105193e-06,-0.002294947594596195
974,-0.3068524878934032,-0.17065080865100962,0.007518202567513122,0.3064469836200534,0.016471299739157855,0.0034270731235117513,-0.04131019480304869,0.002535466183704497,-0.015785123450521035,-0.021864102954588703,0.00939093044800142,0.0005613204686775936,-0.025371397844243193,-9.120713443906146e-05,-0.016988657875402012,-0.0008116271455282285,5.385635787668999e-05,0.0020360482720995967,-0.001450576083562201,-0.0025505961839750206
975,-0.40088279379540587,-0.05181984812747095,0.007518202567513122,0.18393826203309901,-0.027172108189738642,-0.018376617584349615,-0.09691350810537291,0.0029430397814510256,0.019407151080843312,0.011180572805081198,0.011672937150305325,9.846130495128699e-05,-0.036111158730522494,0.00014439170437211042,-0.016988657875402012,0.0010367056248463658,0.00027507590847766376,0.0031645090729929626,0.0001465742843799725,-0.0024167591757766906
