,peak,skewness,shape_factor,margin_factor,dominant_frequency,peak_frequency,frequency_skewness,frequency_kurtosis,AE_20-500kHz__skewness,AE_20-500kHz__complexity,AE_20-500kHz__dominant_frequency,AE_20-500kHz__rms_frequency,AE_20-500kHz__spectral_flatness,AE_20-500kHz__frequency_skewness,AE_500-1000kHz__peak,AE_500-1000kHz__skewness,AE_500-1000kHz__crest_factor,AE_500-1000kHz__shape_factor,AE_500-1000kHz__complexity,AE_500-1000kHz__dominant_frequency,AE_500-1000kHz__spectral_std,AE_500-1000kHz__spectral_kurtosis,AE_500-1000kHz__normalized_frequency_std,AE_500-1000kHz__frequency_kurtosis,AE_1000-2000kHz__peak,AE_1000-2000kHz__skewness,AE_1000-2000kHz__crest_factor,AE_1000-2000kHz__kurtosis,AE_1000-2000kHz__impulse_factor,AE_1000-2000kHz__mobility,AE_1000-2000kHz__complexity,AE_1000-2000kHz__dominant_frequency,AE_1000-2000kHz__spectral_kurtosis,AE_1000-2000kHz__rms_frequency,AE_1000-2000kHz__peak_frequency,AE_1000-2000kHz__frequency_kurtosis
20,0.003171877942744769,-8.338580680284093e-05,-0.045653383099466566,0.04233353629547314,0.0344645026811322,0.12024835104178518,0.006543423040160875,-0.0006299811617927132,0.0026063579339069853,0.01666809517840193,0.0053214499319321085,-0.0,-0.0022546436923172714,0.005716621519993057,0.004503306701898144,8.360281160608897e-05,0.0,-0.0,-0.0,-0.004231255653572719,-0.08286364159009066,0.0006979204116766177,0.004297052409825293,9.917592067705638e-06,0.0,0.002863700429425834,0.0052440507469223695,0.0004679540457312969,0.0,0.31491917524847773,-0.6912014082022416,0.02751826405924193,-0.04856429433141703,-0.0,0.10076088936975698,-0.010970629928467267
21,0.03937058794661074,0.0007039827036000742,-0.09824070696308088,-0.018160783504112665,0.0344645026811322,0.12268930071241407,0.00865674780812854,0.020738080435380574,0.009789791821935392,0.025476570588525822,0.00461712936711529,0.0,0.002338988305954159,0.003897197453902531,-0.0030085878571624544,-0.0015978620245145135,-0.0,0.0,-0.0,-0.00428020161098702,-0.07533189810597465,0.0007634898294116148,0.005559738583445527,0.0008160754205184591,0.0,0.0033595396511790017,2.5419534572417482e-05,0.0004193643430617152,0.0,0.3373882831126584,-0.812392104246365,0.04568345806150561,-0.04845376057182197,-0.0,0.06892572611362797,0.025278731042084834
22,0.00480490245419737,0.007063509775418388,0.0088023629064566,0.035528388399559255,0.0344645026811322,0.041768010094862994,0.002223042295147306,0.004777585291062421,0.10970918437646836,0.009273529224860654,0.0053286985140743055,-0.0,-0.002224537214798085,0.005269113583664259,0.0038594229432265073,0.0005522816248992768,0.0,-0.0,-0.0,-0.004316911079047745,-0.1553775573047584,0.0008192295355208191,0.0050572934764411635,0.0011807428677534416,0.0,0.005069996629351348,0.025569924085152636,0.001385863589535953,0.0,0.20167358047544495,-0.32524770524798263,-0.013793882835538339,-0.04705122568731245,-0.0,0.07546671001175066,-0.017996414591321005
23,0.038390773239739176,0.00019923763110109405,-0.09840575144235,-0.016015482902464667,0.0344645026811322,0.07195176637994113,0.009423120006706016,0.025725299744043993,0.002277510028648045,0.024890872826455256,0.004626794143304885,-0.0,-0.0023254272366698505,0.0058597864971864705,-0.0020633114056102467,-0.005706767674556334,-0.0,0.0,-0.0,-0.004524931398058522,-0.0921896508239601,0.0008508514320019393,0.005934499784769045,0.001782593757190757,0.0,0.003310571906704428,0.01322578534211738,0.0010833647767209752,0.0,0.2877993515255245,-0.6002782385846899,-0.0137817322040987,-0.04815240391550502,-0.0,0.08767906248072176,-0.010080417918689766
24,0.038390773239739176,-0.0011978173924941592,-0.09329837734160606,-0.016521799177130186,0.0344645026811322,0.0939522945253738,0.008576235232498588,0.01876413859748585,-0.007248058922156864,0.022553457429528308,0.004632834628423383,0.0,0.0024502321715171127,0.0034577471209953107,-0.0019725933222820968,-0.0033201916197676522,-0.0,0.0,-0.0,-0.004475985440644222,-0.10235298696041892,0.0007544825630369805,0.006260611460457067,0.000546725748326786,0.0,0.0013362882263953735,0.0038950280243058256,0.0006732364674081965,0.0,0.27795612014849647,-0.6681604344422923,-0.013769581572659057,-0.04831239420829412,-0.0,0.08799675825186505,-0.005497461570700227
25,0.03986049530004652,0.00029780858875495705,-0.10126544454578718,-0.019097357302024363,0.0344645026811322,0.08602722799983027,0.008822895469515285,0.029206903352414798,-0.0025185370219491516,0.025513249794610688,0.0046195455611626884,0.0,-0.0006329360699162283,0.005281810184342291,-0.0034871701053386167,-0.004598178583940035,-0.0,0.0,-0.0,-0.004365857036462045,-0.07651342300319687,0.0007448180442164431,0.006335834551964274,0.0006547475070829864,0.0,0.0024835557709973312,0.0062901665093057875,0.0007373549691028473,0.0,0.2891216755284869,-0.6112577627762816,-0.013793882835538339,-0.04860536411788006,-0.0,0.11304495814064842,-0.023083448117359046
26,0.03828190493897567,0.00012266764191187982,-0.10154665300794763,-0.01561150998743124,0.0344645026811322,0.12615599988041934,0.011332629538761923,0.011920598206570746,-0.0007172550529152802,0.027328384478545794,0.005326282320026906,0.0,-0.0007626569344492894,0.005296632049803404,-0.003502783326537476,-0.002058369152768789,-0.0,0.0,-0.0,-0.004420921238553133,-0.06282923355813116,0.0007453373629248656,0.006234531456236593,0.0007394470319327289,0.0,0.0009594478040466964,0.005035678786329582,0.0005935194898554797,0.0,0.31915914332337003,-0.7336437575067255,-0.013793882835538339,-0.048554205779933746,-0.0,0.09546980191576276,-0.002830347941877367
27,0.004097258499234577,0.0016895276539039136,-0.026693922531236734,0.014477805874656113,0.0344645026811322,-0.020202071141986654,-0.0006814665730021546,0.00028007243587449185,0.0033386187133281203,-0.008308348924437948,-0.0017688715001603593,0.0,0.0006396832901115606,0.0015262435795811956,0.003603395473658075,0.0001876995175425802,0.0,-0.0,-0.0,-0.004904262568019348,-0.08372166891338258,0.0007922764185011106,0.008532051236478315,0.0011867215862159052,-0.0,-0.00026932778086905695,0.006848383902027241,-8.807648447230354e-05,0.0,0.12138640119134056,0.4331858351832916,-0.0137817322040987,-0.030127215083782858,-0.0,0.048031852002275485,-0.023092246184368004
28,0.005294809807633147,-0.000986129162007479,0.035222843879984145,-0.0014713305613686365,0.0344645026811322,-0.015577022685224715,-0.0040954990062270534,-0.01630072831316693,-0.0005771819748530108,-0.027715209428363495,-0.0017604148209944626,-0.0,-0.0027344896649329226,0.005214703815824314,0.003111850102766538,0.0028453618487296233,0.0,-0.0,-0.0,-0.0048859078339889865,-0.09106649671203787,0.0007529833317003047,0.010398556166259664,0.0007045647006132813,-0.0,-0.0011313338418849311,0.005263915804518835,-9.335361965419277e-05,0.0,0.09942650686727893,0.42202817970475387,-0.013793882835538339,0.054140604147078025,0.0,-0.06134444114861521,0.012421265697541626
29,-0.03629288108402641,0.0008394679257783779,0.12530932201589703,0.03613350523601192,0.0344645026811322,-0.027082399787427824,-0.006575605102252545,-0.02255191814320185,-0.017908802676885986,-0.0018695389692251602,-0.0017676634031366597,-0.0,-0.001602797615966285,0.002003786704661645,0.003273492026899443,0.0033254064734381445,0.0,-0.0,-0.0,-0.004714596983038935,-0.07867634263935809,0.000766555592764637,0.008994050556577714,0.0009348463372869839,-0.0,-0.0037687212014455855,0.005813369462776666,-9.842680182378605e-05,0.0,0.1293395126908802,0.4538021851011604,-0.0137817322040987,-0.0023397637083293157,-0.0,0.01102460097220591,-0.011336826507166078
