,US_10-20kHz__mobility,US_20-100kHz__complexity,US_10-20kHz__crest_factor,US_0-10kHz__mobility,US_0-10kHz__kurtosis,US_10-20kHz__mobility^2,US_10-20kHz__mobility US_20-100kHz__complexity,US_10-20kHz__mobility US_10-20kHz__crest_factor,US_10-20kHz__mobility US_0-10kHz__mobility,US_10-20kHz__mobility US_0-10kHz__kurtosis,US_20-100kHz__complexity^2,US_20-100kHz__complexity US_10-20kHz__crest_factor,US_20-100kHz__complexity US_0-10kHz__mobility,US_20-100kHz__complexity US_0-10kHz__kurtosis,US_10-20kHz__crest_factor^2,US_10-20kHz__crest_factor US_0-10kHz__mobility,US_10-20kHz__crest_factor US_0-10kHz__kurtosis,US_0-10kHz__mobility^2,US_0-10kHz__mobility US_0-10kHz__kurtosis,US_0-10kHz__kurtosis^2
17,0.02746019799145806,-0.20578712044076594,-0.0564401765804426,0.1703560095243921,-0.41085355768110704,0.010000067769297684,0.018357724525935416,0.005587080592221191,-0.0505161999494595,0.007684951799347647,-0.08173370733068712,0.04597289440518665,-0.03614728956087669,0.30090331515999513,-0.023051720214800155,-0.0046857151960300394,0.06317434934044308,-0.018059094333548218,-0.05754107071987367,0.0851564055117311
18,0.13361956286650967,-0.1718572349630835,-0.035921972970770405,0.8893312271356281,-0.17104754627082078,0.002855354444238837,-0.04799599997859749,-0.01588291522581193,0.13779643469109532,-0.016102181700967676,-0.04995096220307868,0.01706122288785167,-0.31575307672641,0.08188620011759784,0.0036342650265668323,-0.035911832439895784,0.009006313541691957,0.25571153128045904,-0.18975431285937128,0.006872290647859086
19,0.11918436828893235,0.0024117372002328222,-0.0021222417744869945,0.21922014073850013,0.03961300574136234,0.004839979818867686,0.014743839497283015,0.003141397930552978,-0.01440004232742005,0.0067236427066740675,0.019459899826877736,-0.01309813563951975,0.03220068068000604,-0.03444252745464802,0.019990107036006545,0.005934025612144184,-0.009952462200967497,-0.012163751201555363,0.027428269460185655,-0.009395429996083261
20,0.11573619544375623,0.005106224071294057,0.011333161227465725,0.40726604233351493,0.02495430690962696,0.0052668691190279745,0.015411409237982173,0.009325225155493003,0.017707392416875297,0.005254287883293213,0.019299992411098112,-0.012123761040452454,0.039329403923977886,-0.03482030111625173,0.01694112744048863,0.01350821239766532,-0.009064845224016108,0.02781745355917064,0.029234360152176054,-0.009853039373793095
21,0.165866261791565,-0.007960949945829238,0.008347780918948023,0.19840758068509376,0.016643821358869087,-0.0027299083323555208,0.011494238111589481,0.011239867902469464,-0.001565654016476649,0.00522254308371284,0.019724955778239094,-0.013159225121735917,0.027620954937629793,-0.035930290100510194,0.01808757519794981,0.008380803898860036,-0.009579535844838696,-0.014901373670840663,0.02128321494126842,-0.010006863653730701
22,0.07590969983064323,-0.018692268859274358,-0.007425524573234417,-0.05490617107740709,0.002837030962298608,0.008878720873402501,0.009997026466833253,0.001723496682544794,-0.0561836645476269,0.003305332733838666,0.019413494232860644,-0.01286851739305083,0.030265596769329745,-0.035862098430501484,0.019696056698399533,0.006347714751743693,-0.010028844792789504,-0.021265524653601885,0.01864893028959162,-0.010093474377260938
23,0.12655806400985575,-0.0948134749875042,0.012339311851347705,0.31473898262967015,0.02959117692621538,0.0038660471448148347,-0.017715848507134223,0.010750521525479294,0.007927712019238515,0.005990932754947124,0.00010671587716847112,-0.020561651440808612,-0.03132638770739586,-0.04502715098101198,0.01649436110807323,0.011960228499542223,-0.008762057063380931,0.004714033960087341,0.02831726896858554,-0.009733997384255554
24,0.14367619938059348,0.0021588937737580852,0.006051630650947526,0.2372832675177043,0.012892853324088889,0.0012842535383404926,0.015570518220724739,0.008352040152847576,-0.0001354236659394691,0.0044429874381617515,0.019472977921992672,-0.012649109142535466,0.032527843013797075,-0.03556064043055575,0.018787006336969538,0.00835711171968715,-0.00978584490978326,-0.009515186725482258,0.020928517969221155,-0.010051262134706947
25,0.1659309146180525,0.05056061707973445,0.015658250121330684,0.18060201048693109,0.07045847449814835,-0.002742704900533134,0.03982167961290992,0.016748215468930898,-0.0067259398773113176,0.013195700382483078,0.01094258906527591,-0.007101810629654955,0.04797709801055363,-0.020062162026537284,0.014804805777401073,0.009615273679288957,-0.005977500474747038,-0.016976538355906453,0.03160197085882743,-0.007655953902272811
26,0.1370043552119506,0.04457046360631725,0.01813231646320525,0.28673061817708795,0.01483482653512957,0.002343843693348388,0.031263163626775274,0.015065185840123561,0.008069718359033543,0.004598953353370626,0.012655303152292467,-0.007001349216169488,0.05955598511469586,-0.033611168786207485,0.013329852571529133,0.013452514473217936,-0.009299497414331294,-0.0009689430726838804,0.022210822857709107,-0.010030219506274697
27,0.14324405020329328,-0.026266994566340414,-0.004446893066407067,0.26616388287829573,0.00913361343539669,0.0013549486196137717,0.004207877634736655,0.0018111882283674957,0.00660526705675095,0.003979380254091641,0.018835052692875078,-0.01298680204143229,0.017359580123147266,-0.036302522890266885,0.019965322274289498,0.005207683502336697,-0.010072467129574846,-0.004754177110434538,0.020092256203695414,-0.010080138510156503
28,0.13467484884595465,0.004202514075378966,0.012030215998492154,0.35772845767837275,0.015792007743972544,0.0026977603190619036,0.01598818766197745,0.01129531938866475,0.022448013593581034,0.004677781321181506,0.019357809298725152,-0.012149320732352026,0.03705745075908553,-0.035345154196324204,0.016634850053354907,0.012788675106522969,-0.009468878198381953,0.014621542922666726,0.02370629953602679,-0.010018312477017996
29,0.17518347677384036,0.02837443353067699,0.02060070756918736,0.3193513202374584,0.06433781153477124,-0.0046400035636109905,0.03033180733794573,0.021736509031704127,0.0394945713379953,0.012927504683196377,0.016356842663809625,-0.008407154579813756,0.05259195478316976,-0.027003789490590808,0.011674851179574742,0.015498483204838903,-0.00537038862102942,0.00570829678069862,0.042091795499258504,-0.008084844043267586
30,0.12355517283364054,0.05064720668093491,0.026364535205890365,0.268738933583158,0.08524194353627117,0.004272717824087545,0.030610042555948225,0.017584488604860116,-0.0029377072596607876,0.011446977079163553,0.010916470474499663,-0.0036076791193218683,0.060671211026879175,-0.016502575824726484,0.00709691319291502,0.015692932042261843,-0.0022052848718693632,-0.00429823295079095,0.04453192035931267,-0.0064490621983172005
31,0.13115817573289304,0.014588281345040486,0.018600051794769545,0.23585536351151892,0.07436374218033397,0.003216309554014247,0.019507379245577355,0.014606076024645403,-0.006013690269550005,0.010975299291146594,0.018438682264903205,-0.01046541313440938,0.038505068861197346,-0.029492422648799397,0.013030316282124327,0.011998105503314052,-0.005056147141638113,-0.009733778678035541,0.03780741603378376,-0.0073606397218626204
