,AE_20-500kHz__rms,AE_20-500kHz__skewness,AE_20-500kHz__spectral_skewness,AE_500-1000kHz__crest_factor,AE_500-1000kHz__mobility,AE_500-1000kHz__rms,AE_500-1000kHz__skewness,AE_500-1000kHz__spectral_kurtosis,AE__margin_factor,AE__shape_factor,AE__spectral_skewness,US_0-10kHz__dominant_frequency,US_0-10kHz__kurtosis,US_0-10kHz__mobility,US_10-20kHz__complexity,US_10-20kHz__crest_factor,US_10-20kHz__mobility,US_10-20kHz__spectral_bandwidth,US_20-100kHz__complexity,US_20-100kHz__spectral_bandwidth,US_20-100kHz__spectral_skewness,US__complexity,US__skewness
24,0.04205417607099648,0.013314723809786266,-0.0013584567066714092,-0.006100181839535217,0.38845441924387475,0.01793189852472703,-0.00609566639332513,0.000505550882427459,0.0005614191139065533,0.008720968096487583,0.001942650619468543,0.011414943698429027,-0.06351908824671615,0.1012671130986575,0.005753140984807388,0.0011693688842239433,0.05458461100658563,0.0016758453840019952,0.04660342856258886,-0.004176495196997557,-0.0017954839095934748,-0.00010449094667834677,-0.00031646672999597876
25,0.04689365942903582,0.022873404641563972,-0.004893106667716001,-0.03284768334632497,0.5895880819610867,0.03311603591797279,-0.00648233297144641,-0.0025596056522015657,-0.02233060052559259,-0.0005934847595773186,5.318920574831235e-05,0.006653640470612958,0.021484205572062508,0.07571049231553983,0.0023450532945506167,0.0042565671867268754,0.06639130088663397,0.0013975530379117028,0.032727981768979474,-0.001384888234030994,-9.88134972538832e-05,0.0006446285656626257,-0.005287577749316821
26,0.03662101085852186,0.019853862610148078,0.0009005026550966595,-0.04271391447250899,0.4925326112580135,0.021731843333812322,-0.008712142373501586,-0.01759463214996855,-0.017945305255692188,-0.00030184754334676287,-0.0009230598329914381,0.013385443751291,-0.043278173137371256,0.07797568874369844,0.002406824719636566,0.0030075208075661997,0.055353460640753034,-0.0011971763768310849,0.019488370363046032,0.004065605287684385,-0.00031544896086151044,-0.003162753692845189,0.0007765365385365042
27,0.0326451651170172,0.01836174852870194,0.0012677690601754174,-0.014325916588707004,0.49195830366166127,0.019720240414655837,-0.008005246606966006,0.003876608664610259,-0.01265114740455568,-0.0005093730097804235,0.0023205867143755413,0.003388613965670155,-0.04291539289353815,0.08420205899643245,0.001273567272780345,0.006920154930839319,0.05587161435315298,0.0006366465811051351,0.014347512214503226,-0.0012247017170088602,-0.0009561863441708006,0.00017440513036353286,-0.0018309080755362708
28,0.040657721972426,0.005128118415035015,-0.0017591972090428584,0.0035222900503659423,0.4861685063810729,0.03683862938737715,0.0030326563687452426,-0.003369341729703781,-0.0016764076516750878,0.012751589101331175,-0.000254948659245887,0.001162313501777002,-0.062169307555830715,0.0950150907580878,0.0007827978324241961,0.003954017765354733,0.05907405112113216,-0.0018285544875241634,0.024841486763133212,-0.0034485575585014735,-0.0007647454247359031,-0.0014746807605955637,-0.0032541455645266797
29,0.04989674653723096,0.003805658833292113,-0.003317648520706049,-0.02737417085738401,0.5863410825922653,0.054562488979352834,0.0028872213100302434,-0.0020276641104474383,-0.0007471465219937524,0.013408527608884795,-0.0012137666486762703,-0.004874947027870314,0.011727771063691474,0.07404099615383686,0.0008536615606016603,0.0020597749999341835,0.08125318516915525,0.000280698670908602,0.03636816972231214,-0.007318878337821183,-0.00283974030769539,-0.0006374388794628702,0.004348997242226523
30,0.057559689686879786,0.0026141976703407403,0.0004869931906442359,-0.0011531415592874847,0.642491821323586,0.06547262204855363,0.005544211995585127,-0.0016680968703492946,0.0027235584911176995,0.007660430358174408,0.0008916395324013292,0.0038486320117278607,0.022215423732779523,0.09477951581712701,-0.0017627772758799435,0.004859564665147143,0.06507239219999282,-0.0007518894503286919,0.03718240745202406,0.005815440834514789,0.0015396842123217161,0.0016175825950217459,0.00018246060610018595
31,0.05148143845283835,-0.0016078832077305097,-0.0029347720836368847,-0.005553058920536298,0.6219141065463201,0.06424687919655649,0.00478394296182234,-0.0017585024563926185,9.804745072561126e-05,0.0201422774757961,0.004330201915140338,0.007624528992036699,0.018619903666958235,0.09406386495473817,0.000912885309491055,0.005976877835933423,0.06746328635292152,-0.0009138589010437322,0.032048344724819836,0.00025571587352557094,-0.0016494047450267772,-0.00057040390085375,0.0012002868139652865
32,0.05210459887628987,0.0006921360940646233,-0.004447522143271594,-0.0050085632554035765,0.6213864956892889,0.06222245307272653,0.000406577196676653,-0.0009727632631878179,-0.000916065790218026,0.010698648690208583,0.00022014377185519373,0.0073394496185956,1.7133327946442524e-05,0.08095152902020929,0.0033540794698783136,0.0034846061741035895,0.06979268339589376,-7.024211753276469e-05,0.03348612027177831,-0.004619358869554547,-0.0015446639548244692,-4.473449899618309e-05,-0.0044979297101958235
33,0.0256507940412149,0.01231353742261336,0.0019478301134295186,0.0005589394643561755,0.30474520013261697,0.026401123668776713,0.00015058401643932253,0.0010085630512372196,-0.004966084178371759,0.020728302734834756,-0.006698352180705065,0.004922830056925462,0.007100940383300196,-0.09328061164970906,0.0015517579139842502,-0.004930693000358507,0.08976852002200965,-0.00021351244002229474,-0.06997852512575573,0.0015007137384261732,0.00036476017556888397,-0.02842247731133952,-0.0005511311424062555
