,mean_abs_shap
AE_500-1000kHz__mobility,0.2046144640836727
AE_20-500kHz__rms,0.04985303153699615
AE_500-1000kHz__crest_factor,0.03575517409456251
shape_factor,0.02466645207182014
AE_500-1000kHz__rms,0.01697884448488832
margin_factor,0.016328513502742063
AE_20-500kHz__skewness,0.011548609978244254
AE_500-1000kHz__skewness,0.006971979602386829
AE_500-1000kHz__spectral_kurtosis,0.003783202437066081
AE_20-500kHz__spectral_skewness,0.003305773233768703
spectral_skewness,0.0030574378299815528
