,US_0-10kHz__dominant_frequency,US_0-10kHz__kurtosis,US_0-10kHz__mobility,US_10-20kHz__complexity,US_10-20kHz__crest_factor,US_10-20kHz__mobility,US_10-20kHz__spectral_bandwidth,US_20-100kHz__complexity,US_20-100kHz__spectral_bandwidth,US_20-100kHz__spectral_skewness,complexity,skewness
73,0.0057725940718216994,0.005564091690320373,0.13318321352769674,0.17980488847601106,-0.030494818926688268,0.11289004740551259,-0.0013006300099056424,-0.029995335669028643,-0.006304163983161355,-0.0002546069534600022,-0.43174083613162384,0.02005916517266869
74,0.028511907278030185,4.831536846896248e-05,0.10298699964614591,0.11007021289692555,0.04704493676286185,0.12174468309711017,-0.0036266822092664336,-0.028387280760197194,-0.014454788643367794,5.369259315025534e-05,-0.4141398638140401,-0.012767170837575116
75,0.028511907278030185,0.026034249679582015,0.08451007077231278,0.10469403844939466,0.03833807339886775,0.1374447574221981,0.006412384755021443,-0.034447554938677426,-0.00414413301219838,-0.00031828935170116914,-0.46880198483069024,0.005903148621531084
76,-0.00459972423276463,-0.32125993775094586,0.4193632385582295,0.17634078729782593,-0.12133924899071379,0.11047506946601779,-0.002205928068612575,-0.13237954879253286,-0.0006859747124354607,-0.00041535895605313,0.006191026402996806,0.008573874516653875
77,0.028511907278030185,0.006640444286666013,0.2965765326700486,0.16640827828089994,-0.06727120533156616,0.11816811111720381,0.004117906449201268,-0.04981448745108269,0.020261307977213174,-0.0008262488120741751,-0.24445316342093384,-0.0026579445552074783
78,0.028511907278030185,0.02614430204173266,0.10847848940863332,0.11470480649024804,-0.009553130540436371,0.1202746485513724,-0.0012776944055855478,-0.044201905329066773,0.026764323150148088,-0.0009159134983181554,-0.4584009523846326,-0.0016544602473051702
79,-0.00459972423276463,-0.46751961128267283,0.4418821948595679,0.20734796581858642,-0.115633149496191,0.10932427746299428,-0.0050978902646724045,-0.19609214241653877,0.011644586107498484,-0.0006840871649857588,0.04621724918067627,0.04207255017605067
80,0.028511907278030185,0.014999635161179865,0.18624963879678316,0.11196204928851637,0.02769533321857025,0.146535366366166,0.006363035172398426,-0.03419538166848147,0.030960702422169275,-0.0009657637918218093,-0.37504846044929474,-0.012646579857761986
81,0.028511907278030185,0.022198472113217245,-0.07144671121562836,0.12877641955869007,0.026687291095694423,0.1477644366268122,0.00463219220210457,-0.026960650752420743,0.027164909486843157,-0.0009194053884849198,-0.5987432556938851,0.00239104990287047
82,-0.00459972423276463,-0.3401047509577463,0.1832907790226446,0.03205470973662271,-0.10952191624682923,0.057025326650022364,-0.0004023127396626072,-0.1534524032234908,-0.03648362035131042,0.001884963535719177,-0.07284148541203178,0.07180344184939763
83,0.028511907278030185,0.030056131932523066,0.07360480658956212,0.06955044690617698,0.027682711631306905,0.12057097519346993,0.0041882647724872865,-0.02537994749508548,-0.02672034045454028,0.0007976072704009741,-0.507352167222693,0.0033485169051966383
84,-0.004200788913357463,-0.4564055054968309,0.5042650616461435,0.18627788669794976,-0.07434847209782947,0.10737418416303365,-0.0014986876484437619,-0.18065549482751428,0.0008047316369141866,-0.0004512710172834901,0.01770129786872128,0.04821714362612677
85,0.028511907278030185,-0.30498389272037374,0.04669424775239466,0.06254244555238901,-0.09354939311140247,0.08115855969211444,-0.0006729953464276801,-0.045838327671413416,0.00825460883851307,-0.0006196817920899098,-0.2666985828166831,-0.05786753726595062
86,0.028511907278030185,0.006120989270055336,0.12511447982445847,0.11320924099835064,0.028346193889434986,0.1314740947294401,0.0017668778680483743,-0.03048593346910892,-0.008834482798464664,-0.00016536701367595068,-0.430052604824893,-0.007040301898895141
87,-0.004200788913357463,-0.012161400672888885,0.03702462334096562,0.0531396555601303,0.023365700182760296,0.12575793126874696,-0.004947565119478938,-0.02482988158707979,-0.0028085319313108383,-0.0003577155355067944,-0.4291102809372532,2.2718621282254797e-05
88,-0.004200788913357463,-0.09928128038534798,0.019223130673023725,0.07240929056940863,0.03348419746303845,0.09554484817442892,-0.00022564741329965767,-0.030495181508004614,-0.008457802983905277,-0.0001799376537499901,-0.4174652342253843,0.012140560981374511
89,-0.021355007647865618,-0.10955495203871013,0.39375991938175675,0.10802214804998878,-0.11570333183003047,0.09886938579178593,-0.003711153633488121,-0.09306368375129907,-0.028777996707036166,0.00097301324340376,-0.08971934377368418,-0.008300878740930545
90,0.028511907278030185,0.036533830649560894,0.08106446184131921,0.17355201972242998,-0.06527232444579735,0.13766819611937486,0.0048220598048680065,-0.051022404214698315,0.005245670745229483,-0.0005552881769370347,-0.4705464414192056,-0.0055838653377532155
91,0.028511907278030185,-0.02395556837271955,0.19372120651130734,0.08450670667522651,0.028535194407542493,0.13077342072027803,0.007666128425876489,-0.04713428472794182,0.03908099032335959,-0.001053402351321131,-0.2530223497543647,-0.004967300492886373
