,AE_20-500kHz__rms,AE_20-500kHz__skewness,AE_20-500kHz__spectral_skewness,AE_500-1000kHz__crest_factor,AE_500-1000kHz__mobility,AE_500-1000kHz__rms,AE_500-1000kHz__skewness,AE_500-1000kHz__spectral_kurtosis,margin_factor,shape_factor,spectral_skewness
27,0.06293213070110021,0.04386584769424937,-0.0008674651296759212,-0.021943431576155165,0.6992244799435781,-0.023456670649344032,-0.01993922408921003,-0.0064044772666200156,-0.013493251372520054,-0.027518410129035463,0.004640735734328445
28,0.062348180513836324,0.015431459866150932,-0.0002165251243227722,0.010492160084433842,0.7352079138092331,0.0017104391256419498,-0.004002641330379591,-0.008637735652165829,0.0023156826691934306,0.03423682653835258,0.000983595765897022
29,0.043286377541639144,-0.00015938769840532282,0.0009160106848273543,-0.06463251259722722,0.8380448344506263,0.017324299584643925,0.0047590426199624085,-0.006551638199572588,-0.001180103420353686,0.014899534162875181,-0.0011360923125993897
30,0.07521615807076694,0.010430698599239336,0.0028837919846075913,-0.013288649592328476,0.8689029713963984,0.018896593536651653,0.005224625206843239,-0.007590132472021622,-0.0013894844302138457,-0.019530928992573953,0.0008556992049673478
31,0.027763058688038897,0.00314331577018128,-0.002619855371633074,-0.018954767595068665,0.8419497710689012,0.03561476540885857,0.0017199912003049722,-0.0042535776075484635,0.015310399461758705,0.040813005535798925,0.00491934271765546
32,0.041929342534536305,0.005528379200274431,0.0025549773445316054,-0.025113347890595772,0.8588653202444843,0.029850155583215854,0.008148873284603357,-0.0008854255722212711,0.007521209333964208,0.014196625046125474,-0.0003742538154474091
33,0.023948576645726232,0.07383933670878325,0.0019610509723441707,-0.005477223199852371,0.5369745969711139,0.06732816780814746,0.0015383021892023058,0.0020992067349721133,0.017676145551602428,0.1262513505478204,-0.015006612711049134
34,0.06590332669795722,0.020358663185810727,0.0015165908787443132,-0.03825723301532988,0.7924858257226534,-0.0033989651239152256,-0.03736631503356313,-0.004862981528459819,0.002998804826214481,0.009577836352030293,0.0023193435833089764
35,0.056616697426235166,0.018230733392113188,0.0016245478758208558,-0.0675858872324796,0.789109272537363,0.012259445560069176,-0.02564982509842292,-0.003001433609363295,0.0036207551151969408,0.013383147330868674,0.0010730824517852901
36,0.03327180945956604,0.011322175719595122,0.0012205416910268103,-0.03212104412997959,0.7488894613678952,0.01989135490237898,0.007922053048685424,0.0037942955703999613,0.009559851745499904,0.06906553697619543,-0.0002987978902251171
37,0.0719594382481036,0.006277913329267719,0.0020619374170147936,-0.003998237010075733,0.7504680117062674,0.026115703839378973,0.011604026014343242,0.0021726436644019906,0.0079426133318066,0.022041746997421837,0.00030132147145182854
38,0.16410681284335146,0.044002493947197456,0.006853894651431973,-0.003204678511467427,0.5158233001911666,0.041425317278730896,0.010385520980960265,0.0013269001105621155,0.023925056734994475,-0.0061991229287339245,0.004572120311716543
39,0.08022329999867604,-0.008777472487474378,0.00012659123342783062,0.01474040557621741,0.5618846170193526,0.06641281774519288,0.013014296460186021,0.0014230250635170888,0.04593139014793445,0.06842830547672069,0.007751412308651373
40,0.06382487864104813,0.043391891314630594,-0.00024095956900404883,-0.02861494566771824,0.5737818930493626,0.00814444879817723,0.005146184558547251,-0.000946034391883269,0.02163221326227249,0.0503794977867287,0.003674374181374015
41,0.06183782174383462,0.021326879782773814,0.005083181780437641,-0.040511225906700116,0.7476419393242493,-0.005848799434393261,0.004816123776787511,0.0041894707834187195,0.004499913274369419,0.004647233276268016,0.002258910414182578
42,0.11485312660342702,0.026183851853136618,0.004977189256398064,0.02600654797097962,0.5446691630310596,0.030748674194208216,0.0035582315188511407,0.005834985172881288,0.015562048045782576,0.019477280301273,0.009616606932367306
43,0.06810106879382878,0.04944491056827593,0.0005578918442176918,-0.016684295773550135,0.4532020561988727,0.04195582787969985,0.013894440734958779,-0.0016582265350784272,-0.005729868731887334,0.05988487414532301,-0.0055391095371575575
44,0.13436636640610078,0.028677366782422005,0.006081515665618123,-0.00887488575745922,0.5100578993134951,0.03506211277762235,0.006792355319014645,0.0012330489807352832,0.02687091647047218,0.02540407381736996,0.004718261829147409
45,0.14572173548415235,0.055714879056599644,0.002834161379046357,0.0006006804313456828,0.4406104383558423,-0.001448375146869698,-0.010301715951168876,-0.00016257837465318806,0.018429696064080698,-0.008212622013819743,0.008163846702952475
46,0.1302373911564796,0.060038710699284036,0.0032626013414137544,-0.005960539656327026,0.5017990620414107,0.036148751319322145,0.0025515315125817467,-0.007417960712274657,0.027868591988984365,0.016710739164219144,0.0039549216062120165
47,0.13943499469098675,0.04309732234786588,0.0023772894379222144,-0.00663148177585855,0.501795089096915,0.01726354593258546,0.005618638314870239,0.001110369338888071,0.023845255426817754,-0.002241859864002596,0.005806278278497026
48,0.1578224216381834,0.024477594090452148,0.00389981786661286,-0.02361362182099916,0.5048162473238205,0.020770077280733903,0.013363872158219962,0.0017688983436998833,0.019998118810424282,-0.004903429746927666,0.006541516395917037
49,0.16311176124417606,0.034794937814779145,0.0029669262540370357,-0.017556121351860215,0.4932747529730061,0.03215409366417918,0.0070261745561474775,0.0020611863153519624,0.024283081826759322,-0.02880780827713296,0.008108412930548271
50,0.05296026233005503,0.025029055478812578,-0.000754312684531403,-0.043214523596024776,0.6714823736370454,-0.005216711738995023,-0.022441254975490363,-0.005120515568020222,-0.015917338987070546,-0.023139175441983507,0.005910835325677167
51,0.11252213392183422,-0.0037816013780762876,0.007560402081089392,-0.0024183765988326222,0.494332807069622,0.0374139275171238,0.00843372619019185,-0.0011413334691779545,0.05138718836241892,0.05914947534681787,0.005097021892508011
52,0.06471895471335778,0.03842185072790756,0.0008767364979101118,-0.059881086227101726,0.71195726454295,0.0033042091563413186,-0.02379554038501077,-0.0005722153281082435,0.003945069159389562,0.01179385536904843,-0.00034258681923919377
53,0.17511128977719614,0.03024963910712521,0.002407823438858377,-0.03634692697866069,0.4699222675741065,0.006891365040248358,-0.022935702760066456,0.0024973129096774573,0.015482631205769946,-0.026034703310348087,0.005394492221688168
54,0.1489252113687654,0.05052566430886264,0.007056887924013327,-0.009271432843582717,0.47672484618154953,0.04160354740902163,0.005383426499505061,-0.0060404992033684796,0.024212044277527493,-0.03128623788384118,0.008853030176657513
55,0.10183700700017768,0.03508655416733402,0.0010470223686773808,0.03312873251368255,0.31610152123512625,0.006036114281834663,0.0012344879567568853,0.0030381006695570896,0.028163630019411436,0.01982832837639044,0.004109889396388323
56,0.05977520068498567,0.022067239762587173,-0.00035171338625316847,-0.06098936680423515,-0.04923045192292894,-0.02509435126428541,-0.020664516143777463,0.002287442040463271,-0.012682607941913825,0.0019042719118681738,0.0008588722894913444
57,0.1023991940223623,-0.002843901152389058,0.013909253084696812,-0.040044795420716026,0.04512372691314772,0.012913640342247071,0.005466154510818305,-0.0002183334205494425,0.025946672959165713,-0.008124661493799989,0.003955785156644625
58,0.10447304932382888,0.01598729475017026,0.004706245412454586,-0.04517490905675121,0.02506943155625074,-0.018279634213235012,0.01568961700899985,-0.005113749413492386,-0.014066676542567078,0.03125097387996169,0.003736954350880845
59,0.06120424951550967,-0.001970162988674055,0.001830289572356898,-0.003685258133728945,-0.07927758854155,-0.02706162274033605,0.013333862071516985,-0.0007389961326813982,0.01735378362748074,-0.033859056058256655,0.004686316072317111
60,0.09423444012148516,0.02146228978636055,0.004252169630357251,-0.05222083291818378,0.0005333301918492093,-0.015726057083230945,0.015318201642630142,-0.004506295310558934,-0.00529892622890124,-0.010058202991034623,0.003698234884884713
61,0.0759102373813881,0.03479926244519191,0.005924467649355635,-0.0331161320916769,0.019756861929499377,-0.023592126256076585,-0.004971954135880119,0.001799935565142663,-0.015429569544553507,-0.022644762912513553,0.0024141680942006204
62,0.09308569198891022,-0.005488353169596625,0.0026432583301592956,0.06403398408954056,0.023399475511198715,-0.004477239388250288,0.006818970586186464,0.003668563994350474,0.03326716120859251,-0.027880766812036314,0.004148963674753668
63,0.1330903004863564,0.0446907855485345,0.0045770409937615575,-0.03928994181702672,0.21383644135601207,0.0020089013535057026,-0.010056978895016009,-0.010793368192632784,-0.021614640649300312,-0.015513391931291188,0.01289893833706713
64,0.09605879283334012,0.0613692495169279,0.005050867356894327,-0.04792997373086939,0.09502340663590363,-0.0030035860278224504,0.0004890698110165328,-0.0030996228434016335,0.011198251824673414,-0.010786084048665307,0.006365322597172439
65,0.12432613393891805,-0.006094764416300695,0.005844954251645045,-0.03303977435157883,0.1696827446653985,0.004105258135312977,0.012022183021794652,0.001635241565779102,0.039326028807959566,-0.013905852222372792,0.005476316815502855
66,0.032324254996548736,0.04455319126199079,0.00017806916670514504,-0.05787292805042284,-0.16717149114415591,-0.021471097756280845,0.023614766954384137,0.00011685862499514837,-0.003923062168193883,-0.004132932301354198,0.0016882726425895553
67,0.014755669141012508,-0.005664019789363204,0.0006837460932423249,-0.03472891348352995,-0.27298139460482973,-0.002423377592966962,0.001724921019020695,0.0014893690323872985,-0.001376125044614678,0.0019499346531069923,0.0019325791992388605
68,0.023845197864988465,-0.0021346232398884854,-0.000581595715918903,-0.030198093840460977,-0.24182910070396568,0.008886167159184586,0.01441698385444372,0.0011421688845005724,-0.012144892047459378,0.022442968297762506,0.0009735630424822475
69,0.015818904275053572,0.0012186460871611673,0.002577502022614369,-0.030049393025119855,-0.2737749358535842,-0.0020610261266277084,-0.007870952447476005,0.0010758512342886003,-0.013882319268221947,0.009578140791795852,0.0024660928680507567
