,mean_abs_shap
shape_factor,0.14929071982348932
AE_20-500kHz__rms,0.13715964793240495
AE_500-1000kHz__mobility,0.11394559300477072
AE_500-1000kHz__crest_factor,0.09213231439179777
margin_factor,0.04030461293300455
AE_20-500kHz__skewness,0.04006869566036565
AE_500-1000kHz__rms,0.029374269024968504
AE_500-1000kHz__spectral_kurtosis,0.023442066240094418
AE_500-1000kHz__skewness,0.0025409935942608845
spectral_skewness,0.0019487531582629797
AE_20-500kHz__spectral_skewness,0.0008719440640798616
