,AE_500-1000kHz__mobility,AE__shape_factor,AE_500-1000kHz__crest_factor,US_10-20kHz__mobility,AE_500-1000kHz__rms,AE_500-1000kHz__mobility^2,AE_500-1000kHz__mobility AE__shape_factor,AE_500-1000kHz__mobility AE_500-1000kHz__crest_factor,AE_500-1000kHz__mobility US_10-20kHz__mobility,AE_500-1000kHz__mobility AE_500-1000kHz__rms,AE__shape_factor^2,AE__shape_factor AE_500-1000kHz__crest_factor,AE__shape_factor US_10-20kHz__mobility,AE__shape_factor AE_500-1000kHz__rms,AE_500-1000kHz__crest_factor^2,AE_500-1000kHz__crest_factor US_10-20kHz__mobility,AE_500-1000kHz__crest_factor AE_500-1000kHz__rms,US_10-20kHz__mobility^2,US_10-20kHz__mobility AE_500-1000kHz__rms,AE_500-1000kHz__rms^2
38,0.23663897681522572,0.0017715020727262847,0.003679885371094476,0.22506869607129204,0.12945983041652903,-0.030802231057196615,-0.022290122588841884,-0.0004000485114051231,0.017022759168575742,-0.0016663958842302782,-0.004261692535285176,-0.0010798601959491505,0.0071607360761796884,-0.004075489487340886,-0.026119410674405378,0.015015127122590826,0.0017324284883288648,-1.4039126091322266e-05,0.009284032123872764,0.007690042419012425
39,0.2517074520531384,0.004935455558016332,0.004000401093244773,0.21622815898945788,0.16382080520026635,-0.02686850522031839,0.0449140643536143,0.0004001119901999932,0.017281910922713552,-0.006285345876380688,0.007746756915484012,0.005510167023747272,0.02661970571147644,-0.026603507411897247,-0.019521519509704793,0.015568222561257212,0.0029702573176083767,-0.002419107132027044,0.011586933564015882,0.034294586342800026
40,0.25080894262472575,0.005542444570382215,0.002828864989070082,0.11503708372477622,0.18465927997203627,-0.02710963868042601,0.05704817722371043,-0.0014204041758533056,-0.00814209298064111,-0.008505676737590414,0.011401194828963275,0.0033507619905632337,0.009069449485968231,-0.0348621557280533,-0.040777475584816016,0.004019164339647621,0.0019477736291323715,-0.02083703907748518,0.003415804745159891,0.05341173148386572
41,0.2539788284958032,0.0025580940789743465,0.002653071670707317,0.11634235762862147,0.19504139510342375,-0.026255218391129133,-0.0036819066812070543,-0.0016455239684365663,-0.0076269670377357,-0.009907969582871955,-0.0023797476119672327,-0.0009678642495470778,0.0021173447603140606,-0.014227402665325758,-0.04328748503606064,0.0038262017722508154,0.0018898497090062884,-0.020706152536145883,0.0038811141540558945,0.06377672118801427
42,0.25147794960626724,0.002588976195025618,0.004159646478489031,0.18396314782757403,0.18963000234697105,-0.026930176165382985,-0.0035249584370465243,0.0006403987464816544,0.009163503792393541,-0.00910468984136242,-0.0022909641371793125,0.0010373118953098312,0.008675738882850033,-0.013950668092733633,-0.016024225678579147,0.012995720209462392,0.0038914353611766176,-0.010111519189357036,0.01052349046376065,0.05830450761762741
43,0.2449684523926847,0.003981050492219313,0.0034707294800032885,0.18930893438198435,0.18308579628193414,-0.02865673887567606,0.023178855894509725,-0.0005452103478713539,0.009657280049646666,-0.007875186203174284,0.0028800236886269864,0.0025228286063658377,0.016532739203543697,-0.023324278237740016,-0.030107095343723026,0.011147866520064916,0.002780858799396677,-0.00895476846093938,0.010599626201381421,0.051889621992421024
44,0.24215211869681333,0.0034990329402343028,0.003774652891529905,0.0843402449603794,0.16210749638018526,-0.029390179566281496,0.012745087438525688,-0.00014735580146499715,-0.016061516721715532,-0.005432169409468218,0.0008306731584221855,0.0022409736352918858,0.0001887569469501956,-0.017138422718988796,-0.024229977157540643,0.0027165674111868285,0.002654751857810473,-0.023111303833057234,4.688666868137574e-05,0.03282299017499166
45,0.2323185279798704,0.0019666940457367423,-0.005552750707293283,0.11614373382702223,0.11471337247654137,-0.03188687541349425,-0.019123226225818593,-0.013666688909230623,-0.008964420671811349,7.542117934078312e-05,-0.003862808165801711,-0.009712270822370068,0.0006707752565897527,-0.0040297099606576015,0.036871988437349706,-0.00917767669696911,-0.006471904248736375,-0.02072624943587759,0.0012606713540994688,-0.0018499186658636276
46,0.23342111085677292,0.0024462640229242377,0.0035923360841874003,0.038935902671605516,0.1454415329814146,-0.031611904379876925,-0.009767231240482723,-0.0005909034587949452,-0.02689785381465052,-0.003120831075885511,-0.0026918319840430033,4.3428542619255265e-05,-0.005143299197104202,-0.008947113209278674,-0.02781913617848461,-0.0013128427719938615,0.002034842570689112,-0.023647734795360326,-0.0037405938266901325,0.019302498505596375
47,0.2429592479731575,0.002048626394938253,0.0037167550602810314,0.1924469215229462,0.17932075712428452,-0.029180820827612898,-0.015948769728273134,-0.00021681422700438088,0.010156699993199562,-0.007317509041998652,-0.003681977071675964,-0.0005368403570838814,0.0065720294791987,-0.009173392056232917,-0.02539044324855385,0.012277913857560038,0.0030170742403164623,-0.008253968839632943,0.010632760440051167,0.04829962921798706
48,0.2370765701871421,0.0019731708107399576,0.0032023364388946156,0.1244766251033919,0.16595927425976537,-0.030691299002124462,-0.018307897760822284,-0.0010862910783563744,-0.006709742486281669,-0.005478800717367101,-0.0038488018226811387,-0.001178551348972675,0.0012846795338990469,-0.007694745469941932,-0.0348564513038457,0.005314046951106957,0.00205482058010492,-0.019827655682727246,0.003656032053359656,0.036152719401609135
49,0.24746715114361717,0.0004977610611371668,0.0033342760488017102,0.1960371131186868,0.16140836616648957,-0.027999163063456046,-0.04673119004374744,-0.000704608932777502,0.011641269403034558,-0.0057263208573453605,-0.005760557437878194,-0.003469620313585645,-0.0017499360241602115,0.0019839067060649345,-0.03257336277639698,0.011207575208905451,0.002114303699835022,-0.007432413074960494,0.009645212324159028,0.03222686618134406
50,0.25935577637228435,-0.002116083258630844,-0.0053374794382226014,0.1394802149448211,0.1234014591744899,-0.02478217987672555,-0.10188396650730072,-0.014254483182839162,-0.0013346817373710467,-0.0022479457805045676,-0.0028401254103456665,0.0026447862412282037,-0.01124291940827477,0.015248230810087878,0.029834029702346065,-0.012182943256994304,-0.006640443342444573,-0.017923202789847076,0.0030844324713535866,0.003634203455399569
51,0.23915811733784553,0.004565091175632167,0.0038383999020199376,0.1838135231587922,0.1734141370170295,-0.030160910082805022,0.03287521903120431,-0.00011622856978088259,0.007591229230169501,-0.006407237237740153,0.005730541147361301,0.004389621676328693,0.018662420689717463,-0.02586206008556092,-0.02293002637138401,0.011914527982489147,0.003023998266125611,-0.010143222954885721,0.009408186003762375,0.0428157510043735
