,AE_500-1000kHz__mobility,shape_factor,AE_500-1000kHz__crest_factor,AE_500-1000kHz__rms,margin_factor,AE_500-1000kHz__mobility^2,AE_500-1000kHz__mobility shape_factor,AE_500-1000kHz__mobility AE_500-1000kHz__crest_factor,AE_500-1000kHz__mobility AE_500-1000kHz__rms,AE_500-1000kHz__mobility margin_factor,shape_factor^2,shape_factor AE_500-1000kHz__crest_factor,shape_factor AE_500-1000kHz__rms,shape_factor margin_factor,AE_500-1000kHz__crest_factor^2,AE_500-1000kHz__crest_factor AE_500-1000kHz__rms,AE_500-1000kHz__crest_factor margin_factor,AE_500-1000kHz__rms^2,AE_500-1000kHz__rms margin_factor,margin_factor^2
50,0.5003455728592276,0.12645142498696263,0.08372766890237246,0.11119488869020565,-0.13391720898620613,-0.0320348262254577,-0.29329157945813433,-0.35938147062159076,-0.0009245333303119454,0.1599549056230163,-0.013629373808060393,-0.0044570146818487715,0.030055683924606235,-0.022295254244796957,0.07945316245106984,0.05345774303798849,0.018948863396425143,0.0031150550773479976,-0.026104730394383706,0.05438058314300462
51,0.46138052869728235,-0.2727975291140475,-0.060211993288398484,0.15626043477857746,0.30039477642335327,-0.03898767251753065,0.09463731385058617,-0.0029303338325436276,-0.0026351633713233933,-0.06860447544551035,0.02750008402282229,-0.0073974251507271365,-0.05097653053995935,0.07103606560543355,-0.06106661180100732,-0.02434417612218562,0.03183437043084799,0.03669949252799258,0.044578633496599414,-0.06011873842683989
52,0.48818699864014253,-0.20829174280276244,0.08141730833138439,0.11442457495053168,0.15163573864415017,-0.03426280842329267,0.0442432697299267,-0.34836482110809525,-0.000949493511904127,0.0035800099880222156,0.003731599879982685,0.023187651419724214,-0.024654986102893576,-0.008492099908918421,0.06703764013966343,0.053512577169200305,-0.07271289672712371,0.005152074894604584,0.01118194880702111,0.057332682980169275
53,0.46516128581271654,-0.07158685572539417,0.08270806054077684,0.0791101625980288,0.07697369834764518,-0.03833688901120112,-0.09516473754278754,-0.34173470378839577,0.0010195404021250312,0.04558165538197172,-0.02482730943361179,0.01209776188944084,0.0011054511406925246,-0.04771721157258851,0.07393308009815522,0.04152456185148578,-0.04938532108972634,-0.014019825090874195,-0.0013212875041882812,0.08555964559292349
54,0.47520252825229187,0.07705730336115799,-0.056937593052271834,0.14275501149667336,0.3127689257814538,-0.036583603981837645,-0.23853552787341986,-0.007042944581515009,-0.002190431309764266,-0.07940171226397694,-0.022244700491234833,0.01116527895981213,0.025925261601206964,-0.09672129699528219,-0.07217151423382956,-0.019256525781592964,0.03075930934312735,0.025468041820179036,0.042194120546446175,-0.07356081506139668
55,0.4178505085487924,-0.26558162941109154,-0.06777507712665039,0.15960586809202312,0.40699283500439787,-0.04611131476562082,0.06565889687374307,0.0012082680928358048,-0.0020904927747590913,-0.10477604903705554,0.02451340995764956,-0.008871503335133528,-0.05057490860643557,0.11270217089644426,-0.03287191884542983,-0.03016704694258708,0.06515862532522834,0.03963595087560365,0.06525224971524708,-0.19441489821357155
56,0.26926069146989146,0.17032028765511203,0.06208052547109575,0.07056081345861416,-0.05601666579887285,-0.06531018340654782,-0.2565664395791231,-0.2288515464169745,0.0028589788738744865,0.10004265003935839,-0.0027333032447355516,-0.004439785011421029,0.026841816445855243,-0.03465789184498624,-0.02387811172995601,0.03227202225294031,-0.01181759089022762,-0.01763468550406316,-0.012954536584098982,0.08497797464969754
57,0.3243367539090598,0.17200726598948868,-0.05434749430303361,0.10813879613294353,0.5129551453629617,-0.059117280921041654,-0.27715052702442383,-0.05083359346613187,0.0011769093020466037,-0.10389780486369542,-0.0022533506381327982,0.015531527621775154,0.03659769768773363,-0.20300924257954883,-0.08048401567414244,-0.010522397164599283,0.06527217229540332,0.0012401073975193758,0.05546414777785833,-0.36939181669817667
58,0.30462286838789066,0.2052402747027635,0.07507308543835041,0.05702350698569413,-0.1577471793135847,-0.06145893936807631,-0.291249024337578,-0.26097849700250036,0.0030359340817907353,0.13763614658852774,0.008121864608829538,-0.009300189486560105,0.02635801611133818,0.004917577534872181,0.034649618384165984,0.0317693735907143,0.02126093462280593,-0.02254012913093564,-0.018769066567254765,0.04055601069809141
59,0.27761720160499065,-0.06731501315335509,-0.06325567094960434,0.09372946033684912,0.37517512845370654,-0.06444054482816405,-0.12115377456814694,-0.04950716978008868,0.0021166214091690038,-0.03535223926144608,-0.025242164060010088,0.003489948172172669,0.00037578046067723934,-0.019212047763529253,-0.050147089470597435,-0.011059212505768965,0.05153660123175955,-0.006911298518012969,0.032259546732037486,-0.14994771104233845
